dup1,dup2,type
Zm00001eb029320,Zm00001eb373360,DD
Zm00001eb036290,Zm00001eb373360,DD
Zm00001eb038630,Zm00001eb373360,DD
Zm00001eb073060,Zm00001eb373360,DD
Zm00001eb109060,Zm00001eb373360,DD
Zm00001eb432980,Zm00001eb373360,DD
Zm00001eb225900,Zm00001eb373410,DD
Zm00001eb241470,Zm00001eb373410,DD
Zm00001eb242850,Zm00001eb373410,DD
Zm00001eb043050,Zm00001eb373420,DD
Zm00001eb163540,Zm00001eb373420,DD
Zm00001eb142260,Zm00001eb373430,DD
Zm00001eb318540,Zm00001eb373440,DD
Zm00001eb100570,Zm00001eb373450,DD
Zm00001eb190800,Zm00001eb373450,DD
Zm00001eb278980,Zm00001eb373450,DD
Zm00001eb395620,Zm00001eb373450,DD
Zm00001eb065630,Zm00001eb373460,DD
Zm00001eb075540,Zm00001eb373460,DD
Zm00001eb100570,Zm00001eb373460,DD
Zm00001eb176480,Zm00001eb373460,DD
Zm00001eb278970,Zm00001eb373460,DD
Zm00001eb278980,Zm00001eb373460,DD
Zm00001eb395620,Zm00001eb373460,DD
Zm00001eb218360,Zm00001eb373470,DD
Zm00001eb123770,Zm00001eb373480,DD
Zm00001eb160410,Zm00001eb373480,DD
Zm00001eb355450,Zm00001eb373480,DD
Zm00001eb095500,Zm00001eb373490,DD
Zm00001eb292250,Zm00001eb373500,DD
Zm00001eb352910,Zm00001eb373500,DD
Zm00001eb319630,Zm00001eb373580,DD
Zm00001eb019120,Zm00001eb373590,DD
Zm00001eb043680,Zm00001eb373600,DD
Zm00001eb082570,Zm00001eb373600,DD
Zm00001eb220360,Zm00001eb373600,DD
Zm00001eb091760,Zm00001eb373610,DD
Zm00001eb190900,Zm00001eb373610,DD
Zm00001eb019770,Zm00001eb373630,DD
Zm00001eb388920,Zm00001eb373640,DD
Zm00001eb032540,Zm00001eb373650,DD
Zm00001eb375880,Zm00001eb373650,DD
Zm00001eb250620,Zm00001eb373670,DD
Zm00001eb046180,Zm00001eb373690,DD
Zm00001eb220210,Zm00001eb373690,DD
Zm00001eb431380,Zm00001eb373690,DD
Zm00001eb142110,Zm00001eb373710,DD
Zm00001eb107290,Zm00001eb373710,DD
Zm00001eb256920,Zm00001eb373710,DD
Zm00001eb156420,Zm00001eb373730,DD
Zm00001eb208820,Zm00001eb373750,DD
Zm00001eb156390,Zm00001eb373750,DD
Zm00001eb231030,Zm00001eb373750,DD
Zm00001eb391790,Zm00001eb373750,DD
Zm00001eb017800,Zm00001eb373760,DD
Zm00001eb256760,Zm00001eb373760,DD
Zm00001eb223540,Zm00001eb373760,DD
Zm00001eb033370,Zm00001eb373770,DD
Zm00001eb375960,Zm00001eb373770,DD
Zm00001eb376060,Zm00001eb373770,DD
Zm00001eb376090,Zm00001eb373770,DD
Zm00001eb002020,Zm00001eb373810,DD
Zm00001eb049020,Zm00001eb373810,DD
Zm00001eb082090,Zm00001eb373810,DD
Zm00001eb157440,Zm00001eb373810,DD
Zm00001eb235600,Zm00001eb373810,DD
Zm00001eb359760,Zm00001eb373810,DD
Zm00001eb403560,Zm00001eb373810,DD
Zm00001eb327390,Zm00001eb373920,DD
Zm00001eb401810,Zm00001eb373920,DD
Zm00001eb290400,Zm00001eb373960,DD
Zm00001eb232120,Zm00001eb373970,DD
Zm00001eb433020,Zm00001eb373970,DD
Zm00001eb109290,Zm00001eb373980,DD
Zm00001eb392890,Zm00001eb373980,DD
Zm00001eb327480,Zm00001eb373980,DD
Zm00001eb243030,Zm00001eb374020,DD
Zm00001eb306840,Zm00001eb374020,DD
Zm00001eb373810,Zm00001eb374020,DD
Zm00001eb048830,Zm00001eb374030,DD
Zm00001eb220960,Zm00001eb374030,DD
Zm00001eb394730,Zm00001eb374030,DD
Zm00001eb396520,Zm00001eb374040,DD
Zm00001eb049030,Zm00001eb374050,DD
Zm00001eb102730,Zm00001eb374050,DD
Zm00001eb313930,Zm00001eb374060,DD
Zm00001eb208570,Zm00001eb374080,DD
Zm00001eb260370,Zm00001eb374080,DD
Zm00001eb397020,Zm00001eb374080,DD
Zm00001eb016250,Zm00001eb374090,DD
Zm00001eb016290,Zm00001eb374090,DD
Zm00001eb353620,Zm00001eb374090,DD
Zm00001eb392880,Zm00001eb374090,DD
Zm00001eb070170,Zm00001eb374100,DD
Zm00001eb301820,Zm00001eb374100,DD
Zm00001eb336720,Zm00001eb374100,DD
Zm00001eb006160,Zm00001eb374110,DD
Zm00001eb006180,Zm00001eb374110,DD
Zm00001eb040690,Zm00001eb374110,DD
Zm00001eb313850,Zm00001eb374110,DD
Zm00001eb244380,Zm00001eb374120,DD
Zm00001eb192820,Zm00001eb374130,DD
Zm00001eb367340,Zm00001eb374150,DD
Zm00001eb098510,Zm00001eb374200,DD
Zm00001eb087570,Zm00001eb374210,DD
Zm00001eb298120,Zm00001eb374210,DD
Zm00001eb122230,Zm00001eb374220,DD
Zm00001eb194090,Zm00001eb374220,DD
Zm00001eb194050,Zm00001eb374220,DD
Zm00001eb337070,Zm00001eb374220,DD
Zm00001eb107750,Zm00001eb374230,DD
Zm00001eb207960,Zm00001eb374240,DD
Zm00001eb377470,Zm00001eb374240,DD
Zm00001eb385250,Zm00001eb374240,DD
Zm00001eb133330,Zm00001eb374270,DD
Zm00001eb217030,Zm00001eb374270,DD
Zm00001eb154530,Zm00001eb374270,DD
Zm00001eb377050,Zm00001eb374270,DD
Zm00001eb207850,Zm00001eb374300,DD
Zm00001eb276610,Zm00001eb374310,DD
Zm00001eb424270,Zm00001eb374310,DD
Zm00001eb276610,Zm00001eb374320,DD
Zm00001eb424270,Zm00001eb374320,DD
Zm00001eb053540,Zm00001eb374340,DD
Zm00001eb217110,Zm00001eb374340,DD
Zm00001eb247060,Zm00001eb374350,DD
Zm00001eb184620,Zm00001eb374350,DD
Zm00001eb118420,Zm00001eb374360,DD
Zm00001eb320460,Zm00001eb374360,DD
Zm00001eb086150,Zm00001eb374380,DD
Zm00001eb184410,Zm00001eb374380,DD
Zm00001eb246800,Zm00001eb374380,DD
Zm00001eb022760,Zm00001eb374390,DD
Zm00001eb177000,Zm00001eb374390,DD
Zm00001eb010710,Zm00001eb374410,DD
Zm00001eb036220,Zm00001eb374410,DD
Zm00001eb252270,Zm00001eb374410,DD
Zm00001eb398580,Zm00001eb374410,DD
Zm00001eb280450,Zm00001eb374410,DD
Zm00001eb287360,Zm00001eb374410,DD
Zm00001eb317540,Zm00001eb374410,DD
Zm00001eb317530,Zm00001eb374420,DD
Zm00001eb019330,Zm00001eb374430,DD
Zm00001eb060580,Zm00001eb374450,DD
Zm00001eb078370,Zm00001eb374450,DD
Zm00001eb148910,Zm00001eb374470,DD
Zm00001eb284520,Zm00001eb374470,DD
Zm00001eb223360,Zm00001eb374490,DD
Zm00001eb282380,Zm00001eb374490,DD
Zm00001eb029700,Zm00001eb374500,DD
Zm00001eb099720,Zm00001eb374500,DD
Zm00001eb313280,Zm00001eb374500,DD
Zm00001eb010330,Zm00001eb374510,DD
Zm00001eb096090,Zm00001eb374510,DD
Zm00001eb149620,Zm00001eb374510,DD
Zm00001eb162670,Zm00001eb374510,DD
Zm00001eb253220,Zm00001eb374510,DD
Zm00001eb260040,Zm00001eb374510,DD
Zm00001eb276220,Zm00001eb374510,DD
Zm00001eb277960,Zm00001eb374510,DD
Zm00001eb298470,Zm00001eb374510,DD
Zm00001eb300450,Zm00001eb374510,DD
Zm00001eb305370,Zm00001eb374510,DD
Zm00001eb336860,Zm00001eb374510,DD
Zm00001eb433480,Zm00001eb374510,DD
Zm00001eb114390,Zm00001eb374520,DD
Zm00001eb129580,Zm00001eb374520,DD
Zm00001eb188450,Zm00001eb374520,DD
Zm00001eb240930,Zm00001eb374520,DD
Zm00001eb377380,Zm00001eb374520,DD
Zm00001eb071110,Zm00001eb374530,DD
Zm00001eb313190,Zm00001eb374550,DD
Zm00001eb079660,Zm00001eb374610,DD
Zm00001eb006380,Zm00001eb374630,DD
Zm00001eb024870,Zm00001eb374630,DD
Zm00001eb041120,Zm00001eb374630,DD
Zm00001eb063260,Zm00001eb374630,DD
Zm00001eb159020,Zm00001eb374630,DD
Zm00001eb237050,Zm00001eb374630,DD
Zm00001eb179780,Zm00001eb374630,DD
Zm00001eb188290,Zm00001eb374630,DD
Zm00001eb191610,Zm00001eb374630,DD
Zm00001eb211960,Zm00001eb374630,DD
Zm00001eb211970,Zm00001eb374630,DD
Zm00001eb234090,Zm00001eb374630,DD
Zm00001eb307060,Zm00001eb374630,DD
Zm00001eb359030,Zm00001eb374630,DD
Zm00001eb344520,Zm00001eb374630,DD
Zm00001eb388660,Zm00001eb374630,DD
Zm00001eb376580,Zm00001eb374640,DD
Zm00001eb070640,Zm00001eb374660,DD
Zm00001eb307370,Zm00001eb374660,DD
Zm00001eb006870,Zm00001eb374670,DD
Zm00001eb244780,Zm00001eb374670,DD
Zm00001eb292450,Zm00001eb374670,DD
Zm00001eb390390,Zm00001eb374670,DD
Zm00001eb352840,Zm00001eb374670,DD
Zm00001eb046540,Zm00001eb374760,DD
Zm00001eb086410,Zm00001eb374760,DD
Zm00001eb118900,Zm00001eb374760,DD
Zm00001eb275790,Zm00001eb374760,DD
Zm00001eb371980,Zm00001eb374760,DD
Zm00001eb388280,Zm00001eb374760,DD
Zm00001eb399830,Zm00001eb374760,DD
Zm00001eb339570,Zm00001eb374760,DD
Zm00001eb365420,Zm00001eb374760,DD
Zm00001eb021890,Zm00001eb374810,DD
Zm00001eb379290,Zm00001eb374810,DD
Zm00001eb041220,Zm00001eb374820,DD
Zm00001eb099490,Zm00001eb374820,DD
Zm00001eb179870,Zm00001eb374820,DD
Zm00001eb268180,Zm00001eb374830,DD
Zm00001eb111250,Zm00001eb374860,DD
Zm00001eb271970,Zm00001eb374860,DD
Zm00001eb323860,Zm00001eb374870,DD
Zm00001eb400600,Zm00001eb374880,DD
Zm00001eb022330,Zm00001eb374920,DD
Zm00001eb310150,Zm00001eb374920,DD
Zm00001eb385910,Zm00001eb374920,DD
Zm00001eb393810,Zm00001eb374920,DD
Zm00001eb092590,Zm00001eb374980,DD
Zm00001eb197180,Zm00001eb374980,DD
Zm00001eb321470,Zm00001eb374980,DD
Zm00001eb410280,Zm00001eb374980,DD
Zm00001eb169020,Zm00001eb374990,DD
Zm00001eb042510,Zm00001eb375040,DD
Zm00001eb084620,Zm00001eb375040,DD
Zm00001eb206510,Zm00001eb375040,DD
Zm00001eb234390,Zm00001eb375040,DD
Zm00001eb248970,Zm00001eb375040,DD
Zm00001eb248980,Zm00001eb375040,DD
Zm00001eb324130,Zm00001eb375040,DD
Zm00001eb282610,Zm00001eb375040,DD
Zm00001eb324320,Zm00001eb375040,DD
Zm00001eb340990,Zm00001eb375040,DD
Zm00001eb236750,Zm00001eb375080,DD
Zm00001eb274350,Zm00001eb375080,DD
Zm00001eb338830,Zm00001eb375080,DD
Zm00001eb373830,Zm00001eb375080,DD
Zm00001eb215060,Zm00001eb375090,DD
Zm00001eb379800,Zm00001eb375090,DD
Zm00001eb253900,Zm00001eb375140,DD
Zm00001eb173490,Zm00001eb375150,DD
Zm00001eb261270,Zm00001eb375150,DD
Zm00001eb292700,Zm00001eb375170,DD
Zm00001eb018300,Zm00001eb375190,DD
Zm00001eb220180,Zm00001eb375190,DD
Zm00001eb392050,Zm00001eb375190,DD
Zm00001eb056080,Zm00001eb375210,DD
Zm00001eb306790,Zm00001eb375240,DD
Zm00001eb320160,Zm00001eb375240,DD
Zm00001eb320740,Zm00001eb375260,DD
Zm00001eb354390,Zm00001eb375260,DD
Zm00001eb417840,Zm00001eb375260,DD
Zm00001eb026320,Zm00001eb375310,DD
Zm00001eb267300,Zm00001eb375330,DD
Zm00001eb074840,Zm00001eb375420,DD
Zm00001eb241690,Zm00001eb375420,DD
Zm00001eb140910,Zm00001eb375450,DD
Zm00001eb286910,Zm00001eb375450,DD
Zm00001eb305360,Zm00001eb375460,DD
Zm00001eb423060,Zm00001eb375460,DD
Zm00001eb072240,Zm00001eb375480,DD
Zm00001eb072250,Zm00001eb375480,DD
Zm00001eb086190,Zm00001eb375480,DD
Zm00001eb098540,Zm00001eb375480,DD
Zm00001eb160680,Zm00001eb375480,DD
Zm00001eb172990,Zm00001eb375480,DD
Zm00001eb310810,Zm00001eb375480,DD
Zm00001eb425040,Zm00001eb375480,DD
Zm00001eb103720,Zm00001eb375510,DD
Zm00001eb403050,Zm00001eb375510,DD
Zm00001eb000860,Zm00001eb375520,DD
Zm00001eb192060,Zm00001eb375520,DD
Zm00001eb143480,Zm00001eb375520,DD
Zm00001eb364820,Zm00001eb375520,DD
Zm00001eb421670,Zm00001eb375520,DD
Zm00001eb404080,Zm00001eb375520,DD
Zm00001eb031960,Zm00001eb375540,DD
Zm00001eb147430,Zm00001eb375540,DD
Zm00001eb429780,Zm00001eb375540,DD
Zm00001eb172340,Zm00001eb375550,DD
Zm00001eb373770,Zm00001eb375550,DD
Zm00001eb375960,Zm00001eb375550,DD
Zm00001eb376010,Zm00001eb375550,DD
Zm00001eb068530,Zm00001eb375580,DD
Zm00001eb145470,Zm00001eb375580,DD
Zm00001eb257030,Zm00001eb375580,DD
Zm00001eb432090,Zm00001eb375580,DD
Zm00001eb157280,Zm00001eb375620,DD
Zm00001eb284380,Zm00001eb375620,DD
Zm00001eb286050,Zm00001eb375620,DD
Zm00001eb359930,Zm00001eb375620,DD
Zm00001eb385300,Zm00001eb375620,DD
Zm00001eb292210,Zm00001eb375630,DD
Zm00001eb034240,Zm00001eb375640,DD
Zm00001eb087160,Zm00001eb375640,DD
Zm00001eb238830,Zm00001eb375640,DD
Zm00001eb197140,Zm00001eb375640,DD
Zm00001eb148580,Zm00001eb375650,DD
Zm00001eb271710,Zm00001eb375650,DD
Zm00001eb289720,Zm00001eb375650,DD
Zm00001eb023350,Zm00001eb375660,DD
Zm00001eb040520,Zm00001eb375670,DD
Zm00001eb283980,Zm00001eb375670,DD
Zm00001eb265410,Zm00001eb375680,DD
Zm00001eb355110,Zm00001eb375680,DD
Zm00001eb229180,Zm00001eb375710,DD
Zm00001eb210140,Zm00001eb375710,DD
Zm00001eb154930,Zm00001eb375720,DD
Zm00001eb158690,Zm00001eb375720,DD
Zm00001eb008770,Zm00001eb375730,DD
Zm00001eb422500,Zm00001eb375730,DD
Zm00001eb326570,Zm00001eb375740,DD
Zm00001eb326560,Zm00001eb375740,DD
Zm00001eb020430,Zm00001eb375770,DD
Zm00001eb418570,Zm00001eb375770,DD
Zm00001eb020430,Zm00001eb375790,DD
Zm00001eb418570,Zm00001eb375790,DD
Zm00001eb020430,Zm00001eb375810,DD
Zm00001eb096370,Zm00001eb375810,DD
Zm00001eb326560,Zm00001eb375810,DD
Zm00001eb326570,Zm00001eb375810,DD
Zm00001eb418570,Zm00001eb375810,DD
Zm00001eb087310,Zm00001eb375820,DD
Zm00001eb075450,Zm00001eb375820,DD
Zm00001eb082370,Zm00001eb375820,DD
Zm00001eb086660,Zm00001eb375820,DD
Zm00001eb095890,Zm00001eb375820,DD
Zm00001eb186100,Zm00001eb375820,DD
Zm00001eb186880,Zm00001eb375820,DD
Zm00001eb190970,Zm00001eb375820,DD
Zm00001eb248730,Zm00001eb375820,DD
Zm00001eb008690,Zm00001eb375830,DD
Zm00001eb278780,Zm00001eb375830,DD
Zm00001eb400120,Zm00001eb375830,DD
Zm00001eb027940,Zm00001eb375840,DD
Zm00001eb067380,Zm00001eb375840,DD
Zm00001eb229190,Zm00001eb375840,DD
Zm00001eb256000,Zm00001eb375840,DD
Zm00001eb281800,Zm00001eb375840,DD
Zm00001eb219040,Zm00001eb375840,DD
Zm00001eb404630,Zm00001eb375840,DD
Zm00001eb213690,Zm00001eb375870,DD
Zm00001eb240850,Zm00001eb375870,DD
Zm00001eb425910,Zm00001eb375870,DD
Zm00001eb032540,Zm00001eb375880,DD
Zm00001eb139340,Zm00001eb375890,DD
Zm00001eb139320,Zm00001eb375890,DD
Zm00001eb299060,Zm00001eb375890,DD
Zm00001eb037240,Zm00001eb375900,DD
Zm00001eb098030,Zm00001eb375900,DD
Zm00001eb139320,Zm00001eb375920,DD
Zm00001eb139340,Zm00001eb375920,DD
Zm00001eb299060,Zm00001eb375920,DD
Zm00001eb271320,Zm00001eb375920,DD
Zm00001eb299060,Zm00001eb375930,DD
Zm00001eb139320,Zm00001eb375940,DD
Zm00001eb139340,Zm00001eb375940,DD
Zm00001eb299060,Zm00001eb375940,DD
Zm00001eb271320,Zm00001eb375940,DD
Zm00001eb143330,Zm00001eb375950,DD
Zm00001eb271320,Zm00001eb375950,DD
Zm00001eb055580,Zm00001eb375960,DD
Zm00001eb355600,Zm00001eb375960,DD
Zm00001eb033370,Zm00001eb376010,DD
Zm00001eb055580,Zm00001eb376010,DD
Zm00001eb355600,Zm00001eb376010,DD
Zm00001eb373770,Zm00001eb376010,DD
Zm00001eb282120,Zm00001eb376020,DD
Zm00001eb379490,Zm00001eb376020,DD
Zm00001eb043660,Zm00001eb376030,DD
Zm00001eb043670,Zm00001eb376030,DD
Zm00001eb239440,Zm00001eb376030,DD
Zm00001eb245100,Zm00001eb376030,DD
Zm00001eb261160,Zm00001eb376030,DD
Zm00001eb314740,Zm00001eb376030,DD
Zm00001eb315800,Zm00001eb376030,DD
Zm00001eb317980,Zm00001eb376030,DD
Zm00001eb379360,Zm00001eb376030,DD
Zm00001eb387180,Zm00001eb376030,DD
Zm00001eb423290,Zm00001eb376030,DD
Zm00001eb105620,Zm00001eb376050,DD
Zm00001eb322220,Zm00001eb376050,DD
Zm00001eb322200,Zm00001eb376050,DD
Zm00001eb033370,Zm00001eb376060,DD
Zm00001eb373770,Zm00001eb376070,DD
Zm00001eb420370,Zm00001eb376080,DD
Zm00001eb033370,Zm00001eb376090,DD
Zm00001eb194550,Zm00001eb376100,DD
Zm00001eb279740,Zm00001eb376100,DD
Zm00001eb378140,Zm00001eb376100,DD
Zm00001eb062200,Zm00001eb376110,DD
Zm00001eb119540,Zm00001eb376110,DD
Zm00001eb338940,Zm00001eb376110,DD
Zm00001eb408830,Zm00001eb376110,DD
Zm00001eb325910,Zm00001eb376130,DD
Zm00001eb376380,Zm00001eb376160,DD
Zm00001eb370030,Zm00001eb376160,DD
Zm00001eb376910,Zm00001eb376190,DD
Zm00001eb376940,Zm00001eb376190,DD
Zm00001eb376350,Zm00001eb376190,DD
Zm00001eb376320,Zm00001eb376190,DD
Zm00001eb376330,Zm00001eb376200,DD
Zm00001eb319780,Zm00001eb376230,DD
Zm00001eb187050,Zm00001eb376240,DD
Zm00001eb171270,Zm00001eb376240,DD
Zm00001eb171270,Zm00001eb376280,DD
Zm00001eb250220,Zm00001eb376280,DD
Zm00001eb376950,Zm00001eb376280,DD
Zm00001eb319780,Zm00001eb376300,DD
Zm00001eb376190,Zm00001eb376310,DD
Zm00001eb376910,Zm00001eb376310,DD
Zm00001eb376940,Zm00001eb376310,DD
Zm00001eb319780,Zm00001eb376330,DD
Zm00001eb171270,Zm00001eb376340,DD
Zm00001eb187050,Zm00001eb376340,DD
Zm00001eb250220,Zm00001eb376340,DD
Zm00001eb376950,Zm00001eb376340,DD
Zm00001eb376920,Zm00001eb376340,DD
Zm00001eb376210,Zm00001eb376340,DD
Zm00001eb376960,Zm00001eb376340,DD
Zm00001eb376940,Zm00001eb376350,DD
Zm00001eb187050,Zm00001eb376360,DD
Zm00001eb250220,Zm00001eb376360,DD
Zm00001eb376240,Zm00001eb376360,DD
Zm00001eb297630,Zm00001eb376370,DD
Zm00001eb427690,Zm00001eb376410,DD
Zm00001eb293220,Zm00001eb376420,DD
Zm00001eb353740,Zm00001eb376420,DD
Zm00001eb191860,Zm00001eb376450,DD
Zm00001eb162850,Zm00001eb376460,DD
Zm00001eb324290,Zm00001eb376470,DD
Zm00001eb156650,Zm00001eb376490,DD
Zm00001eb158030,Zm00001eb376490,DD
Zm00001eb196590,Zm00001eb376490,DD
Zm00001eb201940,Zm00001eb376490,DD
Zm00001eb404990,Zm00001eb376490,DD
Zm00001eb417150,Zm00001eb376490,DD
Zm00001eb347260,Zm00001eb376520,DD
Zm00001eb271130,Zm00001eb376530,DD
Zm00001eb119860,Zm00001eb376570,DD
Zm00001eb350690,Zm00001eb376570,DD
Zm00001eb204560,Zm00001eb376630,DD
Zm00001eb238650,Zm00001eb376630,DD
Zm00001eb388910,Zm00001eb376630,DD
Zm00001eb232260,Zm00001eb376640,DD
Zm00001eb226770,Zm00001eb376640,DD
Zm00001eb270940,Zm00001eb376640,DD
Zm00001eb415940,Zm00001eb376640,DD
Zm00001eb270950,Zm00001eb376660,DD
Zm00001eb153320,Zm00001eb376680,DD
Zm00001eb317340,Zm00001eb376680,DD
Zm00001eb370980,Zm00001eb376680,DD
Zm00001eb348200,Zm00001eb376700,DD
Zm00001eb285360,Zm00001eb376710,DD
Zm00001eb348020,Zm00001eb376720,DD
Zm00001eb348180,Zm00001eb376720,DD
Zm00001eb347960,Zm00001eb376720,DD
Zm00001eb347980,Zm00001eb376720,DD
Zm00001eb348000,Zm00001eb376720,DD
Zm00001eb348170,Zm00001eb376720,DD
Zm00001eb184110,Zm00001eb376730,DD
Zm00001eb205650,Zm00001eb376740,DD
Zm00001eb371440,Zm00001eb376740,DD
Zm00001eb391070,Zm00001eb376750,DD
Zm00001eb041270,Zm00001eb376780,DD
Zm00001eb099530,Zm00001eb376780,DD
Zm00001eb376930,Zm00001eb376790,DD
Zm00001eb376970,Zm00001eb376790,DD
Zm00001eb219910,Zm00001eb376840,DD
Zm00001eb349330,Zm00001eb376840,DD
Zm00001eb071250,Zm00001eb376860,DD
Zm00001eb334340,Zm00001eb376860,DD
Zm00001eb404800,Zm00001eb376860,DD
Zm00001eb404790,Zm00001eb376860,DD
Zm00001eb430610,Zm00001eb376860,DD
Zm00001eb061840,Zm00001eb376870,DD
Zm00001eb198450,Zm00001eb376870,DD
Zm00001eb052510,Zm00001eb376880,DD
Zm00001eb217960,Zm00001eb376880,DD
Zm00001eb376350,Zm00001eb376910,DD
Zm00001eb376220,Zm00001eb376910,DD
Zm00001eb171270,Zm00001eb376920,DD
Zm00001eb376210,Zm00001eb376920,DD
Zm00001eb376280,Zm00001eb376920,DD
Zm00001eb376220,Zm00001eb376940,DD
Zm00001eb376250,Zm00001eb376940,DD
Zm00001eb376260,Zm00001eb376940,DD
Zm00001eb376320,Zm00001eb376940,DD
Zm00001eb376280,Zm00001eb376960,DD
Zm00001eb376360,Zm00001eb376960,DD
Zm00001eb376210,Zm00001eb376960,DD
Zm00001eb376240,Zm00001eb376960,DD
Zm00001eb183010,Zm00001eb376980,DD
Zm00001eb294250,Zm00001eb376980,DD
Zm00001eb356410,Zm00001eb376980,DD
Zm00001eb297910,Zm00001eb377000,DD
Zm00001eb297950,Zm00001eb377000,DD
Zm00001eb046680,Zm00001eb377020,DD
Zm00001eb102110,Zm00001eb377020,DD
Zm00001eb425500,Zm00001eb377020,DD
Zm00001eb046670,Zm00001eb377030,DD
Zm00001eb086240,Zm00001eb377030,DD
Zm00001eb102100,Zm00001eb377030,DD
Zm00001eb180620,Zm00001eb377030,DD
Zm00001eb425490,Zm00001eb377030,DD
Zm00001eb054400,Zm00001eb377050,DD
Zm00001eb133330,Zm00001eb377050,DD
Zm00001eb217030,Zm00001eb377050,DD
Zm00001eb215100,Zm00001eb377100,DD
Zm00001eb401070,Zm00001eb377120,DD
Zm00001eb270460,Zm00001eb377130,DD
Zm00001eb334200,Zm00001eb377130,DD
Zm00001eb357350,Zm00001eb377160,DD
Zm00001eb041070,Zm00001eb377180,DD
Zm00001eb287100,Zm00001eb377180,DD
Zm00001eb046690,Zm00001eb377200,DD
Zm00001eb088830,Zm00001eb377200,DD
Zm00001eb205310,Zm00001eb377200,DD
Zm00001eb232710,Zm00001eb377200,DD
Zm00001eb277200,Zm00001eb377200,DD
Zm00001eb420010,Zm00001eb377200,DD
Zm00001eb385510,Zm00001eb377200,DD
Zm00001eb153490,Zm00001eb377210,DD
Zm00001eb236900,Zm00001eb377210,DD
Zm00001eb207820,Zm00001eb377210,DD
Zm00001eb261160,Zm00001eb377220,DD
Zm00001eb301150,Zm00001eb377240,DD
Zm00001eb317650,Zm00001eb377240,DD
Zm00001eb379540,Zm00001eb377240,DD
Zm00001eb054910,Zm00001eb377270,DD
Zm00001eb120410,Zm00001eb377270,DD
Zm00001eb165650,Zm00001eb377270,DD
Zm00001eb195680,Zm00001eb377270,DD
Zm00001eb205430,Zm00001eb377270,DD
Zm00001eb216390,Zm00001eb377270,DD
Zm00001eb240380,Zm00001eb377270,DD
Zm00001eb265360,Zm00001eb377270,DD
Zm00001eb308010,Zm00001eb377270,DD
Zm00001eb329930,Zm00001eb377270,DD
Zm00001eb329940,Zm00001eb377270,DD
Zm00001eb424470,Zm00001eb377270,DD
Zm00001eb283000,Zm00001eb377290,DD
Zm00001eb302370,Zm00001eb377300,DD
Zm00001eb378880,Zm00001eb377310,DD
Zm00001eb099980,Zm00001eb377330,DD
Zm00001eb023370,Zm00001eb377350,DD
Zm00001eb023380,Zm00001eb377350,DD
Zm00001eb433280,Zm00001eb377350,DD
Zm00001eb378670,Zm00001eb377360,DD
Zm00001eb270310,Zm00001eb377400,DD
Zm00001eb205550,Zm00001eb377420,DD
Zm00001eb235450,Zm00001eb377420,DD
Zm00001eb000240,Zm00001eb377440,DD
Zm00001eb081160,Zm00001eb377440,DD
Zm00001eb081170,Zm00001eb377440,DD
Zm00001eb167640,Zm00001eb377440,DD
Zm00001eb391140,Zm00001eb377440,DD
Zm00001eb082370,Zm00001eb377470,DD
Zm00001eb190970,Zm00001eb377470,DD
Zm00001eb280970,Zm00001eb377470,DD
Zm00001eb312220,Zm00001eb377470,DD
Zm00001eb385250,Zm00001eb377470,DD
Zm00001eb375820,Zm00001eb377470,DD
Zm00001eb182650,Zm00001eb377480,DD
Zm00001eb182650,Zm00001eb377500,DD
Zm00001eb031390,Zm00001eb377520,DD
Zm00001eb050590,Zm00001eb377520,DD
Zm00001eb148870,Zm00001eb377520,DD
Zm00001eb168080,Zm00001eb377520,DD
Zm00001eb217820,Zm00001eb377520,DD
Zm00001eb304090,Zm00001eb377530,DD
Zm00001eb268750,Zm00001eb377530,DD
Zm00001eb376670,Zm00001eb377530,DD
Zm00001eb400940,Zm00001eb377600,DD
Zm00001eb282280,Zm00001eb377630,DD
Zm00001eb408180,Zm00001eb377640,DD
Zm00001eb270160,Zm00001eb377650,DD
Zm00001eb282280,Zm00001eb377650,DD
Zm00001eb408190,Zm00001eb377680,DD
Zm00001eb408180,Zm00001eb377680,DD
Zm00001eb416590,Zm00001eb377680,DD
Zm00001eb282280,Zm00001eb377690,DD
Zm00001eb377560,Zm00001eb377690,DD
Zm00001eb377580,Zm00001eb377700,DD
Zm00001eb416590,Zm00001eb377710,DD
Zm00001eb408190,Zm00001eb377710,DD
Zm00001eb023940,Zm00001eb377720,DD
Zm00001eb270160,Zm00001eb377720,DD
Zm00001eb377570,Zm00001eb377720,DD
Zm00001eb377580,Zm00001eb377720,DD
Zm00001eb023940,Zm00001eb377730,DD
Zm00001eb270160,Zm00001eb377730,DD
Zm00001eb377570,Zm00001eb377730,DD
Zm00001eb023810,Zm00001eb377760,DD
Zm00001eb077950,Zm00001eb377800,DD
Zm00001eb372460,Zm00001eb377800,DD
Zm00001eb089900,Zm00001eb377810,DD
Zm00001eb173630,Zm00001eb377810,DD
Zm00001eb190310,Zm00001eb377810,DD
Zm00001eb191810,Zm00001eb377810,DD
Zm00001eb334300,Zm00001eb377810,DD
Zm00001eb366210,Zm00001eb377810,DD
Zm00001eb034640,Zm00001eb377820,DD
Zm00001eb133190,Zm00001eb377820,DD
Zm00001eb353020,Zm00001eb377820,DD
Zm00001eb004250,Zm00001eb377830,DD
